date;service;gare_depart;gare_arrivee;duree_moyenne;nb_train_prevu;nb_annulation;commentaire_annulation;nb_train_depart_retard;retard_moyen_depart;retard_moyen_tous_trains_depart;commentaire_retards_depart;nb_train_retard_arrivee;retard_moyen_arrivee;retard_moyen_tous_trains_arrivee;commentaires_retard_arrivee;nb_train_retard_sup_15;retard_moyen_trains_retard_sup15;nb_train_retard_sup_30;nb_train_retard_sup_60;prct_cause_externe;prct_cause_infra;prct_cause_gestion_trafic;prct_cause_materiel_roulant;prct_cause_gestion_gare;prct_cause_prise_en_charge_voyageurs
2021-12;National;DOUAI;PARIS NORD;75;188;12;;44;6.04848484848485;1.58275862068966;;36;17.6046296296296;4.1551724137931;;9;39.8111111111111;5;1;12.121212121212102;18.1818181818182;30.303030303030297;24.242424242424203;0.0;15.151515151515198
2021-12;National;LAVAL;PARIS MONTPARNASSE;82;271;0;;99;6.67828282828283;2.41088560885609;;49;18.4255102040816;4.42423124231242;;18;34.9407407407407;8;1;10.204081632653102;26.530612244898;42.8571428571429;6.12244897959184;4.08163265306122;10.204081632653102
2021-12;National;LE MANS;PARIS MONTPARNASSE;58;460;2;;200;7.46266666666667;3.2923872875092406;;80;21.371875;4.31474501108647;;31;39.2258064516129;15;3;18.75;23.75;28.75;13.750000000000002;1.25;13.750000000000002
2021-12;National;LYON PART DIEU;MARSEILLE ST CHARLES;104;496;3;;260;13.780641025641;7.31324525745257;;110;38.8413636363636;9.99308943089434;;89;44.9425093632959;52;13;15.0943396226415;18.8679245283019;15.0943396226415;18.8679245283019;0.943396226415094;31.1320754716981
2021-12;National;MARSEILLE ST CHARLES;LILLE;283;196;0;;31;18.66129032258064;2.605782312925173;;32;51.22797077474498;10.096853741496604;;32;51.49166666666667;18;11;3.1250000000000027;18.749999999999982;15.625000000000016;12.499999999999975;15.62499999999996;34.37500000000004
2021-12;National;NANCY;PARIS EST;94;297;1;;67;6.07213930348259;1.43130630630631;;22;22.3431818181818;1.69076576576577;;12;32.8930555555556;6;1;13.6363636363636;31.8181818181818;22.72727272727269;13.6363636363636;9.09090909090909;9.09090909090909
2021-12;National;PARIS EST;NANCY;96;291;2;;38;12.6868421052632;1.72306805074971;;17;30.3598039215686;2.3002306805075;;13;36.1692307692308;6;0;17.6470588235294;17.6470588235294;17.6470588235294;23.5294117647059;0.0;23.5294117647059
2021-12;National;PARIS LYON;AVIGNON TGV;160;384;7;;36;25.825;2.19986737400531;;37;37.8099099099099;4.32351900972591;;34;39.9808823529412;20;5;11.4285714285714;11.4285714285714;11.4285714285714;42.8571428571429;17.1428571428571;5.714285714285709
2021-12;National;PARIS LYON;GRENOBLE;182;203;5;;20;20.1466666666667;1.7748316498316503;;25;41.78;5.67171717171717;;22;45.6136363636364;15;3;16.0;12.0;24.0;40.0;8.0;0.0
2021-12;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;81;207;2;;20;5.63333333333333;0.339512195121952;;11;23.0984848484848;1.25926829268293;;6;34.5638888888889;3;1;11.1111111111111;22.2222222222222;22.2222222222222;22.2222222222222;11.1111111111111;11.1111111111111
2021-12;National;PARIS LYON;MARSEILLE ST CHARLES;193;536;9;;55;20.3318181818182;1.81954459203036;;59;38.0412429378531;5.75050600885516;;59;38.0412429378531;30;8;10.3448275862069;8.620689655172411;8.620689655172411;31.0344827586207;10.3448275862069;31.0344827586207
2021-12;National;PARIS LYON;NIMES;177;219;2;;15;11.0477777777778;0.470046082949309;;20;32.6616666666667;4.27987711213517;;13;43.0961538461538;8;3;15.0;20.0;20.0;15.0;10.0;20.0
2021-12;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;173;120;7;;8;24.325;1.42610619469027;;13;35.6589743589744;5.33480825958702;;7;54.6190476190476;3;1;45.454545454545496;9.09090909090909;27.2727272727273;0.0;9.09090909090909;9.09090909090909
2021-12;National;PARIS MONTPARNASSE;RENNES;97;772;2;;95;9.83736842105264;0.823073593073594;;67;20.0109452736318;2.11603896103896;;27;33.6654320987654;9;3;7.57575757575758;24.2424242424242;16.6666666666667;18.1818181818182;4.545454545454549;28.7878787878788
2021-12;National;PARIS MONTPARNASSE;VANNES;152;263;1;;36;8.98657407407407;0.775699745547075;;32;24.65625;4.46564885496183;;19;32.6842105263158;6;1;29.032258064516096;12.903225806451598;16.1290322580645;12.903225806451598;6.4516129032258105;22.5806451612903
2021-12;National;RENNES;LYON PART DIEU;232;77;0;;40;7.309583333333331;3.84935064935065;;7;38.2952380952381;6.32445887445888;;7;38.2952380952381;4;1;0.0;33.3333333333333;16.6666666666667;16.6666666666667;0.0;33.3333333333333
2021-12;International;BARCELONA;PARIS LYON;399;31;0;;0;0.0;0.0;;6;0.0;6.083870967741931;;6;25.9583333333333;1;0;33.3333333333333;33.3333333333333;16.6666666666667;16.6666666666667;0.0;0.0
2021-12;International;FRANCFORT;PARIS EST;233;174;16;;61;5.80956284153006;2.39303797468354;;17;31.1352941176471;4.40200421940928;;17;31.135294117647096;5;1;17.6470588235294;11.7647058823529;35.2941176470588;23.5294117647059;11.7647058823529;0.0
2021-12;International;PARIS LYON;LAUSANNE;230;159;5;;16;15.2333333333333;1.45703463203463;;19;38.2570175438596;5.89112554112554;;19;38.2570175438596;12;2;38.8888888888889;11.1111111111111;11.1111111111111;27.7777777777778;11.1111111111111;0.0
2021-12;National;ARRAS;PARIS NORD;50;503;37;;203;8.46510673234812;3.7081187410587;;96;18.4048611111111;4.41623748211737;;28;38.71726190476189;14;3;13.4831460674157;19.1011235955056;28.0898876404494;21.3483146067416;2.24719101123596;15.7303370786517
2021-12;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;139;923;11;;355;15.7887323943662;6.06445298207098;;145;41.8043678160919;8.37958287596049;;112;50.1913690476191;58;23;35.4166666666667;15.972222222222198;18.75;9.02777777777778;0.694444444444444;20.1388888888889
2021-12;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;176;258;4;;155;12.9282795698925;7.73641732283465;;81;30.194444444444404;10.8194881889764;;63;34.6687830687831;31;5;48.14814814814811;9.87654320987654;18.5185185185185;14.8148148148148;2.46913580246914;6.172839506172839
2021-12;National;LILLE;LYON PART DIEU;185;352;4;;130;11.668589743589733;4.188314176245208;;55;41.73230199430199;8.590038314176235;;46;48.53369565217394;28;8;3.636363636363632;7.272727272727271;7.272727272727268;47.27272727272725;5.454545454545457;29.090909090909093
2021-12;National;LILLE;MARSEILLE ST CHARLES;297;223;1;;40;21.693333333333364;3.724474474474472;;42;47.1532837528604;11.438513513513527;;42;49.532539682539664;24;9;4.761904761904769;14.2857142857143;11.904761904761893;14.2857142857143;4.761904761904759;50.0
2021-12;National;MACON LOCHE;PARIS LYON;97;290;6;;245;13.7885714285714;11.9871158392435;;90;29.4953703703704;10.7420803782506;;71;33.5333333333333;33;5;42.2222222222222;8.888888888888891;21.1111111111111;18.8888888888889;3.33333333333333;5.555555555555561
2021-12;National;MARSEILLE ST CHARLES;TOURCOING;294;31;1;;9;22.3833333333333;6.72011494252873;;9;57.7222222222222;18.8620689655172;;9;57.7222222222222;7;2;11.1111111111111;11.1111111111111;0.0;0.0;33.3333333333333;44.4444444444444
2021-12;National;NANTES;PARIS MONTPARNASSE;132;564;4;;135;8.4383950617284;1.88339296362552;;57;30.954385964912305;4.33497316636851;;32;44.8739583333333;19;7;32.7272727272727;30.909090909090903;12.727272727272702;7.27272727272727;5.45454545454545;10.9090909090909
2021-12;National;NIMES;PARIS LYON;177;233;4;;66;15.7272727272727;4.49349415204678;;35;42.2671428571429;6.505190058479521;;29;48.4074712643678;17;6;20.5882352941176;23.529411764705905;20.5882352941176;11.7647058823529;11.7647058823529;11.7647058823529
2021-12;National;PARIS EST;METZ;87;283;1;;45;13.1562962962963;2.14468085106383;;30;23.0133333333333;2.14952718676123;;17;33.0705882352941;8;0;6.66666666666667;16.6666666666667;10.0;30.0;6.66666666666667;30.0
2021-12;National;PARIS LYON;AIX EN PROVENCE TGV;183;405;9;;41;24.2658536585366;2.20845959595959;;43;39.843023255814;5.48194444444445;;41;41.180081300813;23;8;14.2857142857143;14.2857142857143;4.76190476190476;35.7142857142857;16.6666666666667;14.2857142857143
2021-12;National;PARIS LYON;ANNECY;222;136;1;;22;21.275;3.21061728395062;;37;38.0675675675676;13.4851851851852;;37;38.0675675675676;18;2;10.8108108108108;24.3243243243243;18.9189189189189;43.2432432432432;2.7027027027027;0.0
2021-12;National;PARIS LYON;LYON PART DIEU;120;743;14;;70;14.3190476190476;1.08737997256516;;52;36.4730769230769;3.20784179240969;;40;43.2066666666667;28;5;13.7254901960784;15.6862745098039;19.607843137254903;27.4509803921569;17.6470588235294;5.88235294117647
2021-12;National;PARIS LYON;MONTPELLIER;208;219;1;;15;11.0477777777778;0.465825688073394;;18;36.9314814814815;2.882874617737;;18;36.9314814814815;8;3;22.2222222222222;16.6666666666667;11.1111111111111;22.2222222222222;11.1111111111111;16.6666666666667
2021-12;National;PARIS LYON;MULHOUSE VILLE;171;295;2;;36;23.8115740740741;2.78521046643913;;31;40.444623655914;3.96916951080774;;25;46.65599999999999;16;4;24.1379310344828;3.44827586206897;10.3448275862069;44.827586206896605;13.7931034482759;3.44827586206897
2021-12;National;PARIS MONTPARNASSE;ANGOULEME;125;289;5;;28;11.8160714285714;0.747593896713616;;25;21.0246666666667;2.81332159624413;;12;29.7430555555555;3;1;28.000000000000004;12.0;8.0;16.0;8.0;28.000000000000004
2021-12;National;PARIS MONTPARNASSE;LAVAL;81;252;2;;31;16.3806451612903;1.69273333333333;;28;24.59285714285709;3.76366666666667;;9;56.562962962963;7;3;4.16666666666667;25.0;20.8333333333333;25.0;0.0;25.0
2021-12;National;PARIS MONTPARNASSE;ST MALO;155;98;1;;5;7.473333333333331;0.147938144329897;;8;16.9166666666667;2.71099656357388;;6;18.3777777777778;0;0;12.5;25.0;0.0;37.5;0.0;25.0
2021-12;National;PARIS NORD;DOUAI;70;141;18;;9;17.7259259259259;1.01571815718157;;18;25.587962962963;4.52046070460705;;6;54.6638888888889;2;1;5.555555555555561;27.7777777777778;22.2222222222222;27.7777777777778;5.555555555555561;11.1111111111111
2021-12;National;PARIS NORD;DUNKERQUE;129;180;19;;16;24.7697916666667;2.1228778467909;;12;50.75;4.00621118012422;;10;58.4;4;2;0.0;58.3333333333333;0.0;25.0;0.0;16.6666666666667
2021-12;National;PERPIGNAN;PARIS LYON;308;175;1;;45;15.5088888888889;3.84099616858238;;23;41.1369565217391;6.0823754789272;;23;41.1369565217391;10;3;47.8260869565217;21.7391304347826;13.043478260869602;17.391304347826097;0.0;0.0
2021-12;National;REIMS;PARIS EST;46;229;2;;40;4.32666666666667;0.8532305433186491;;17;15.5558823529412;1.62621145374449;;5;33.7466666666667;2;0;5.88235294117647;29.4117647058824;29.4117647058824;5.88235294117647;0.0;29.4117647058824
2021-12;International;ITALIE;PARIS LYON;433;93;2;;38;5.35526315789474;2.25555555555556;;34;35.8509803921569;16.3242592592593;;34;35.8509803921569;18;2;41.1764705882353;5.88235294117647;20.5882352941176;23.5294117647059;5.88235294117647;2.94117647058824
2021-12;International;PARIS EST;FRANCFORT;227;175;11;;31;14.5994623655914;2.64075203252033;;18;41.5166666666667;6.421849593495941;;18;41.5166666666667;8;4;18.75;0.0;31.25;31.25;12.5;6.25
2021-12;International;PARIS LYON;ZURICH;244;146;3;;20;21.2983333333333;2.13717948717949;;15;43.0822222222222;5.78671328671329;;15;43.0822222222222;9;2;33.3333333333333;16.6666666666667;0.0;33.3333333333333;16.6666666666667;0.0
2021-12;National;AIX EN PROVENCE TGV;PARIS LYON;185;424;7;;170;11.3710784313725;4.62018385291766;;47;49.75851063829791;6.31131095123901;;45;51.4007407407407;23;13;12.765957446808502;12.765957446808502;25.531914893617003;8.51063829787234;2.12765957446809;38.29787234042551
2021-12;National;ANGOULEME;PARIS MONTPARNASSE;126;295;4;;139;8.02901678657074;3.7815517241379295;;40;30.132500000000004;5.83143678160919;;29;36.5281609195402;13;4;20.0;20.0;30.0;10.0;0.0;20.0
2021-12;National;BELLEGARDE (AIN);PARIS LYON;163;227;4;;69;14.8751207729469;4.61195814648729;;26;48.8833333333333;5.808893871449929;;20;59.4625;15;11;54.1666666666667;4.16666666666667;25.0;8.333333333333329;8.333333333333329;0.0
2021-12;National;GRENOBLE;PARIS LYON;180;186;5;;14;11.5357142857143;0.896593001841621;;11;30.4121212121212;2.70395948434624;;10;32.075;4;1;20.0;10.0;40.0;20.0;10.0;0.0
2021-12;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;82;212;4;;108;8.81666666666666;4.57173913043478;;26;29.2980769230769;2.91167471819646;;17;39.8196078431373;9;1;7.69230769230769;3.84615384615385;26.9230769230769;23.0769230769231;7.69230769230769;30.7692307692308
2021-12;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212;282;2;;54;19.299074074074102;3.54229390681003;;41;44.70934959349591;7.604062126642781;;41;44.7093495934959;21;8;7.317073170731709;9.75609756097561;9.75609756097561;7.317073170731709;26.8292682926829;39.0243902439024
2021-12;National;MULHOUSE VILLE;PARIS LYON;170;297;4;;140;8.84654761904762;4.24351535836177;;45;27.2525925925926;4.20227531285552;;33;32.4621212121212;13;4;48.8372093023256;2.32558139534884;13.953488372093;30.2325581395349;4.65116279069767;0.0
2021-12;National;PARIS EST;REIMS;45;228;2;;24;11.720138888888902;1.28982300884956;;20;19.7891666666667;2.34505899705015;;7;37.7571428571429;2;1;11.111111111111098;11.111111111111098;50.0;11.111111111111098;11.111111111111098;5.55555555555556
2021-12;National;PARIS LYON;PERPIGNAN;302;171;4;;17;8.95392156862745;0.662974051896207;;14;50.2607142857143;4.89750499001996;;14;50.2607142857143;9;1;28.5714285714286;14.2857142857143;21.4285714285714;7.14285714285714;7.14285714285714;21.4285714285714
2021-12;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;174;206;0;;11;3.57272727272727;-0.232928802588997;;10;20.15;1.92961165048544;;8;21.8125;1;0;30.0;40.0;0.0;0.0;0.0;30.0
2021-12;National;PARIS MONTPARNASSE;POITIERS;95;539;2;;49;9.81904761904762;0.469025450031037;;44;19.0287878787879;2.32191185599007;;17;30.1294117647059;4;2;18.1818181818182;25.0;18.1818181818182;13.6363636363636;4.545454545454549;20.4545454545455
2021-12;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;262;215;4;;25;10.1933333333333;0.666034755134282;;23;57.3717391304348;6.83878357030016;;23;57.3717391304348;15;7;34.78260869565219;13.043478260869602;8.695652173913041;4.347826086956521;4.347826086956521;34.78260869565219
2021-12;National;POITIERS;PARIS MONTPARNASSE;97;451;2;;178;7.394007490636701;2.68931240657698;;60;25.2647222222222;4.62911061285499;;28;42.0910714285714;13;5;25.0;16.6666666666667;26.6666666666667;20.0;0.0;11.6666666666667
2021-12;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;169;120;2;;21;6.05476190476191;1.40029761904762;;17;26.541176470588205;5.14613095238095;;10;35.255;4;2;25.0;6.25;12.5;50.0;0.0;6.25
2021-12;National;STRASBOURG;NANTES;321;57;0;;8;10.8770833333333;1.5359649122807;;5;61.1666666666667;5.11520467836257;;5;61.1666666666667;4;1;40.0;0.0;0.0;20.0;0.0;40.0
2021-12;National;STRASBOURG;PARIS EST;119;562;9;;213;9.85868544600939;3.8389993972272505;;59;31.0322033898305;3.71946955997589;;43;37.7;18;3;11.864406779661;8.47457627118644;28.8135593220339;27.1186440677966;3.38983050847458;20.3389830508475
2021-12;National;TOURCOING;BORDEAUX ST JEAN;299;31;0;;1;4.0;0.149425287356322;;1;19.9;2.11609195402299;;1;19.9;0;0;0.0;0.0;0.0;0.0;0.0;100.0
2021-12;National;TOURS;PARIS MONTPARNASSE;74;178;5;;11;1.68636363636364;0.0851637764932562;;23;12.1905797101449;2.82678227360308;;6;19.3972222222222;0;0;4.76190476190476;19.047619047619;47.61904761904759;19.047619047619;4.76190476190476;4.76190476190476
2021-12;International;PARIS LYON;BARCELONA;400;31;0;;2;3.75;-0.0370967741935484;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2021-12;International;PARIS LYON;ITALIE;426;93;1;;15;18.0533333333334;2.7429347826087;;15;39.2666666666667;6.0217391304347805;;15;39.2666666666667;6;2;20.0;26.6666666666667;6.66666666666667;33.3333333333333;13.3333333333333;0.0
2021-12;National;ANNECY;PARIS LYON;223;138;2;;5;7.8;0.295432098765432;;31;33.1198924731183;9.7637037037037;;31;33.1198924731183;14;3;38.7096774193548;12.903225806451598;29.032258064516096;12.903225806451598;0.0;6.4516129032258105
2021-12;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;132;177;3;;41;8.93617886178862;1.93812260536399;;12;36.7333333333333;1.87681992337165;;11;39.0469696969697;6;2;16.6666666666667;8.33333333333333;33.3333333333333;41.6666666666667;0.0;0.0
2021-12;National;BORDEAUX ST JEAN;TOURCOING;327;31;2;;3;25.3611111111111;2.36954022988506;;2;75.5;6.27586206896552;;2;75.5;1;1;0.0;50.0;0.0;0.0;50.0;0.0
2021-12;National;DUNKERQUE;PARIS NORD;130;170;16;;7;4.71428571428571;0.207792207792208;;17;27.878431372549;4.67272727272727;;6;55.31944444444449;5;2;17.6470588235294;47.0588235294118;17.6470588235294;11.7647058823529;0.0;5.88235294117647
2021-12;National;LILLE;PARIS NORD;70;560;38;;134;9.025746268656714;2.0545019157088165;;69;22.86306968542204;3.578033205619408;;27;44.81851851851852;12;5;7.740447957839286;19.631093544137023;25.922266139657417;19.72990777338607;8.794466403162044;18.1818181818182
2021-12;National;LYON PART DIEU;MARNE LA VALLEE;108;378;5;;250;10.8154;7.26505808757819;;66;36.7477272727273;7.2950402144772095;;50;44.1463333333333;24;9;6.06060606060606;10.6060606060606;22.72727272727269;10.6060606060606;15.151515151515198;34.8484848484849
2021-12;National;LYON PART DIEU;PARIS LYON;119;745;13;;355;7.68361502347418;3.79733242134063;;81;30.161316872428;3.7347697218422193;;59;36.1813559322034;26;6;13.9240506329114;3.79746835443038;16.4556962025316;34.1772151898734;6.32911392405063;25.3164556962025
2021-12;National;MARNE LA VALLEE;LYON PART DIEU;108;413;5;;254;11.9591207349081;7.26601307189539;;70;37.5709523809524;8.04419934640528;;51;46.7800653594771;30;8;2.98507462686567;10.4477611940299;10.4477611940299;44.776119402985096;4.47761194029851;26.865671641791
2021-12;National;MONTPELLIER;LYON PART DIEU;114;229;3;;57;17.1450292397661;4.40133333333333;;18;52.86481481481481;5.278;;15;60.6044444444444;8;4;22.2222222222222;11.1111111111111;16.6666666666667;0.0;27.7777777777778;22.2222222222222
2021-12;National;MONTPELLIER;PARIS LYON;208;233;4;;64;13.57265625;3.7796783625731;;29;48.4074712643678;6.50519005847953;;29;48.4074712643678;17;6;24.1379310344828;17.2413793103448;17.2413793103448;13.7931034482759;13.7931034482759;13.7931034482759
2021-12;National;NANTES;STRASBOURG;321;57;0;;11;21.169696969697;3.99853801169591;;5;49.86000000000001;5.04736842105263;;5;49.86;3;1;20.0;20.0;0.0;20.0;20.0;20.0
2021-12;National;NICE VILLE;PARIS LYON;355;219;3;;20;12.0866666666667;0.934573643410853;;25;42.6266666666667;5.59325581395349;;25;42.62666666666669;12;5;20.0;20.0;32.0;0.0;8.0;20.0
2021-12;National;PARIS LYON;BELLEGARDE (AIN);164;226;6;;26;16.8602564102564;1.80378787878788;;31;37.0086021505376;5.98840909090909;;23;45.0615942028986;11;4;13.3333333333333;10.0;26.6666666666667;30.0;16.6666666666667;3.33333333333333
2021-12;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;177;259;4;;38;24.3513157894737;3.29098039215686;;53;33.7943396226415;7.73346405228758;;41;39.900406504065;20;6;3.921568627450981;23.5294117647059;7.843137254901962;60.7843137254902;3.921568627450981;0.0
2021-12;National;PARIS LYON;NICE VILLE;357;213;5;;19;10.3938596491228;0.577163461538461;;21;41.6365079365079;4.88902243589743;;21;41.6365079365079;11;4;4.76190476190476;4.76190476190476;19.047619047619;14.2857142857143;4.76190476190476;52.3809523809524
2021-12;National;PARIS LYON;TOULON;240;287;4;;28;13.1547619047619;0.94334511189635;;28;47.1053571428572;5.32055359246172;;28;47.1053571428571;17;8;0.0;7.14285714285714;32.1428571428571;25.0;7.14285714285714;28.5714285714286
2021-12;National;PARIS LYON;VALENCE ALIXAN TGV;131;340;6;;33;17.6252525252525;1.47345309381238;;25;42.0353333333333;4.19091816367266;;17;55.6803921568628;13;4;8.33333333333333;16.6666666666667;16.6666666666667;33.3333333333333;20.8333333333333;4.16666666666667
2021-12;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;91;519;2;;55;10.6106060606061;0.738459058671825;;39;24.374358974359;2.80106382978723;;24;33.1493055555556;11;1;20.5128205128205;33.3333333333333;10.2564102564103;15.3846153846154;10.2564102564103;10.2564102564103
2021-12;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;141;930;14;;108;11.187962962963;0.896870451237263;;71;31.9117370892019;3.18695414847161;;52;38.563782051282;23;8;25.0;19.1176470588235;11.7647058823529;14.7058823529412;4.41176470588235;25.0
2021-12;National;PARIS MONTPARNASSE;BREST;225;242;0;;30;10.5061111111111;0.924862258953168;;16;31.96875;3.38429752066116;;16;31.96875;5;1;18.75;25.0;12.5;18.75;6.25;18.75
2021-12;National;PARIS MONTPARNASSE;LE MANS;58;498;4;;50;11.163999999999998;0.748549257759784;;56;16.3026785714286;2.52405533063428;;14;39.1785714285714;8;2;6.25;27.083333333333297;35.4166666666667;16.6666666666667;6.25;8.33333333333333
2021-12;National;PARIS MONTPARNASSE;NANTES;132;545;3;;56;10.4514880952381;0.719987699876999;;45;29.1914814814815;1.85581180811808;;35;33.5223809523809;14;2;31.1111111111111;31.1111111111111;11.1111111111111;8.888888888888891;4.444444444444439;13.3333333333333
2021-12;National;PARIS MONTPARNASSE;QUIMPER;222;248;1;;32;9.2171875;0.738191632928474;;14;38.3571428571429;2.91295546558704;;14;38.3571428571429;6;1;42.8571428571429;7.14285714285714;7.14285714285714;21.4285714285714;7.14285714285714;14.2857142857143
2021-12;National;PARIS MONTPARNASSE;TOURS;74;184;5;;12;9.64027777777778;0.213966480446927;;20;14.3791666666667;2.16648044692738;;6;23.8888888888889;1;0;5.26315789473684;31.5789473684211;15.7894736842105;26.3157894736842;5.26315789473684;15.7894736842105
2021-12;National;PARIS NORD;ARRAS;48;507;42;;46;25.3851449275362;2.21602150537635;;54;30.9608024691358;4.18329749103943;;29;48.8045977011494;12;4;4.08163265306122;20.4081632653061;6.12244897959184;38.7755102040816;8.16326530612245;22.448979591836704
2021-12;National;QUIMPER;PARIS MONTPARNASSE;225;250;0;;12;24.537500000000005;1.19277108433735;;27;41.8913580246914;6.18681392235612;;27;41.8913580246914;15;5;40.7407407407407;14.8148148148148;22.2222222222222;14.8148148148148;0.0;7.407407407407408
2021-12;National;RENNES;PARIS MONTPARNASSE;97;815;3;;333;8.88933933933934;3.65053431976983;;147;22.4544217687075;5.22075626798192;;74;34.6490990990991;32;6;20.6896551724138;24.8275862068966;25.517241379310303;15.8620689655172;2.06896551724138;11.0344827586207
2021-12;National;ST MALO;PARIS MONTPARNASSE;157;92;0;;4;27.6291666666667;1.20666666666667;;10;29.1633333333333;4.62888888888889;;8;33.46875;3;0;20.0;50.0;0.0;30.0;0.0;0.0
2021-12;National;TOULON;PARIS LYON;244;276;4;;62;10.8916666666667;2.43192401960784;;30;42.9844444444444;5.26243872549019;;30;42.9844444444444;15;6;20.0;20.0;30.0;0.0;6.66666666666667;23.3333333333333
2022-01;International;BARCELONA;PARIS LYON;396;31;0;;4;6.47083333333333;0.83494623655914;;7;34.302380952381;7.71397849462366;;7;34.302380952381;1;1;100.0;0.0;0.0;0.0;0.0;0.0
2022-01;International;FRANCFORT;PARIS EST;231;151;10;;48;4.77013888888889;1.78857142857143;;9;46.087037037037;3.52238095238095;;9;46.087037037037;5;3;0.0;33.3333333333333;33.3333333333333;22.2222222222222;0.0;11.1111111111111
2022-01;International;STUTTGART;PARIS EST;194;139;3;;114;6.11330409356725;5.15049382716049;;18;46.1453703703704;7.37098765432099;;18;46.1453703703704;11;7;11.1111111111111;22.2222222222222;22.2222222222222;27.7777777777778;5.555555555555561;11.1111111111111
2022-01;National;AIX EN PROVENCE TGV;PARIS LYON;183;427;6;;132;13.6977272727273;4.31004784688995;;32;50.2145833333333;3.70653907496013;;30;52.6544444444444;21;5;21.875;21.875;21.875;9.375;3.125;21.875
2022-01;National;BORDEAUX ST JEAN;TOURCOING;334;31;1;;5;9.16666666666667;1.36666666666667;;1;36.0;3.03333333333333;;1;36.0;1;0;100.0;0.0;0.0;0.0;0.0;0.0
2022-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;172;208;7;;21;5.5452380952381;0.587916666666667;;9;40.6037037037037;3.0421666666666694;;8;43.8958333333333;5;2;22.2222222222222;0.0;33.3333333333333;33.3333333333333;0.0;11.1111111111111
2022-01;National;LAVAL;PARIS MONTPARNASSE;82;281;0;;49;10.0513605442177;1.68821428571429;;38;20.9434210526316;3.42488095238095;;17;34.2901960784314;8;0;11.7647058823529;41.1764705882353;14.7058823529412;23.52941176470589;2.94117647058824;5.88235294117647
2022-01;National;LE MANS;PARIS MONTPARNASSE;59;445;4;;120;10.64875;2.8777394636015403;;61;24.2112021857923;3.62804597701149;;29;40.3741379310345;13;7;21.8181818181818;12.727272727272702;23.6363636363636;25.454545454545503;3.63636363636364;12.727272727272702
2022-01;National;LILLE;PARIS NORD;72;631;15;;110;6.346060606060618;0.9772063056511892;;76;18.754027113237637;2.6869727174254687;;29;31.18620689655176;10;1;6.75675675675675;26.05105105105105;26.1261261261261;23.235735735735695;10.960960960960952;6.86936936936937
2022-01;National;LYON PART DIEU;RENNES;235;76;0;;40;4.08958333333333;2.19298245614035;;6;23.5305555555556;3.826535087719301;;6;23.530555555555605;1;0;33.3333333333333;50.0;0.0;0.0;0.0;16.6666666666667
2022-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;210;265;15;;98;8.75068027210884;3.53173333333333;;32;36.6171875;6.37753333333333;;32;36.6171875;11;5;3.125;34.375;0.0;31.25;6.25;25.0
2022-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;104;488;1;;68;17.1289215686275;2.16991786447639;;49;36.356462585034;4.59315537303217;;42;40.2468253968254;17;4;12.5;29.166666666666703;8.333333333333332;14.5833333333333;10.4166666666667;25.0
2022-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;212;271;14;;30;13.7088888888889;1.43821614583333;;32;43.2651041666667;5.73645833333333;;32;43.2651041666667;14;7;13.3333333333333;16.6666666666667;0.0;10.0;13.3333333333333;46.6666666666667
2022-01;National;PARIS EST;METZ;85;258;3;;26;12.0846153846154;1.15797385620915;;21;23.7206349206349;2.02751633986928;;9;43.7648148148148;2;2;15.7894736842105;10.5263157894737;10.5263157894737;47.3684210526316;10.5263157894737;5.26315789473684
2022-01;National;PARIS EST;STRASBOURG;116;511;11;;80;10.2589583333333;1.6111;;24;36.9298611111111;2.07066666666667;;19;43.4377192982456;8;4;0.0;16.6666666666667;16.6666666666667;37.5;16.6666666666667;12.5
2022-01;National;PARIS LYON;MACON LOCHE;96;258;1;;32;20.0104166666667;2.24753566796368;;20;32.165;2.56316472114137;;11;47.380303030303;8;4;5.0;5.0;0.0;50.0;35.0;5.0
2022-01;National;PARIS LYON;MONTPELLIER;207;220;0;;21;25.2531746031746;2.09954545454545;;11;45.8984848484848;1.38606060606061;;11;45.8984848484848;5;2;18.1818181818182;18.1818181818182;0.0;36.3636363636364;18.1818181818182;9.09090909090909
